userId,movieId,rating,timestamp,user_enc,movie_enc
360,1485,3.0,884997587,359,810
607,2097,5.0,963079534,606,1062
509,7153,5.0,1435992276,508,2465
414,1735,4.0,1026224122,413,899
226,5015,2.5,1096420956,225,2117
180,3755,3.0,1270237542,179,1792
380,103772,2.0,1495388226,379,3435
247,122882,2.0,1467644132,246,3528
305,30749,5.0,1463335526,304,2664
294,2709,4.0,966596854,293,1356
434,163,3.0,1270602276,433,106
384,344,4.0,993555941,383,220
477,2799,0.5,1201158504,476,1403
20,6365,4.0,1054147167,19,2328
182,3429,4.5,1063648871,181,1662
439,8961,4.0,1436943973,438,2612
309,4886,4.0,1126452348,308,2078
372,904,4.0,874414749,371,476
385,1246,4.0,865026351,384,674
600,1380,3.5,1237759323,599,768
436,371,3.0,833530285,435,242
321,317,5.0,843212522,320,202
113,1721,4.0,980051838,112,893
414,538,4.0,961517771,413,340
132,3717,2.0,1157968793,131,1776
99,592,4.0,829828005,98,366
265,529,4.0,965316627,264,333
21,39715,2.5,1376823734,20,2763
365,56152,3.5,1488594771,364,2983
560,102903,1.5,1469649211,559,3422
100,2710,2.0,1100277691,99,1357
84,1265,3.0,860397426,83,693
492,95,3.0,863975954,491,73
480,8641,4.5,1179164266,479,2575
188,2359,5.0,962559856,187,1192
414,1293,3.0,961517101,413,721
19,711,3.0,965709923,18,408
313,260,3.0,1030474666,312,169
219,741,4.0,1194686287,218,419
560,109487,3.0,1469652912,559,3471
600,1735,2.5,1237713999,599,899
307,2657,3.0,1186161859,306,1335
599,2174,3.5,1498501042,598,1113
13,4148,4.0,987895720,12,1923
599,441,3.5,1498797892,598,283
509,48394,4.0,1435993387,508,2873
91,2762,4.0,1112712914,90,1386
68,4489,2.5,1261623488,67,2009
16,1207,4.0,1377476891,15,638
3,2105,2.0,1306463559,2,1065
187,288,3.0,1180734881,186,185
599,3006,3.0,1498525859,598,1491
557,231,3.5,1452797746,556,148
385,1,4.0,834691642,384,0
274,1093,3.5,1171784781,273,586
84,1079,5.0,858771772,83,574
590,1036,4.0,1258420659,589,557
335,805,3.0,1261541314,334,443
354,1210,4.0,1200870086,353,641
187,31410,5.0,1161849628,186,2675
555,4007,3.0,978821138,554,1877
353,431,4.0,831940012,352,274
276,370,5.0,858351214,275,241
462,112623,4.0,1502594912,461,3495
438,5349,4.0,1105650150,437,2179
182,1611,4.0,1055156764,181,847
567,130490,0.5,1525289970,566,3552
414,448,3.0,1036505560,413,288
105,112183,4.0,1446572001,104,3491
57,1274,3.0,965798228,56,702
93,357,4.0,942767045,92,232
314,296,1.0,834241286,313,190
294,671,1.0,966595587,293,395
370,2115,4.0,1159164152,369,1073
594,315,4.5,1108975162,593,200
441,87529,5.0,1451166924,440,3298
372,1213,5.0,874415832,371,644
177,539,3.5,1435533693,176,341
246,72737,5.0,1354125656,245,3170
476,236,3.0,835021592,475,153
282,51662,3.5,1378498783,281,2909
474,1234,4.0,1137520986,473,664
394,588,2.0,838994173,393,363
273,500,4.0,835860827,272,317
52,47200,5.0,1468052042,51,2857
294,2100,3.0,966595245,293,1064
419,3578,4.0,1321659132,418,1729
469,2642,3.0,965334973,468,1330
158,6502,4.0,1290765080,157,2342
304,786,3.0,881428467,303,435
610,4993,5.0,1479545850,609,2108
112,288,4.0,1513989961,111,185
600,2078,3.5,1237713399,599,1047
367,1485,3.0,997812532,366,810
140,8529,3.5,1115290578,139,2563
492,733,5.0,863976004,491,415
212,122916,4.5,1527795013,211,3539
233,367,3.5,1448816479,232,239
103,56782,4.5,1477364740,102,2994
489,95,1.5,1333101502,488,73
203,3671,2.5,1390094505,202,1752
586,34332,4.0,1529901615,585,2720
571,1128,2.0,966900512,570,600
387,2901,2.5,1126494983,386,1441
446,95,4.0,843839401,445,73
113,1777,4.0,980051838,112,909
182,5267,3.0,1055157634,181,2159
474,4638,2.0,1053021921,473,2028
381,5507,3.5,1200824464,380,2213
177,40826,2.5,1435837219,176,2774
221,1961,3.0,1111175964,220,978
28,508,3.5,1242032407,27,322
105,3785,4.0,1446749768,104,1799
362,4993,5.0,1530639759,361,2108
356,208,4.0,1229142846,355,135
426,59784,2.5,1451081409,425,3030
425,4896,3.5,1106482521,424,2082
156,1916,1.0,951113118,155,951
274,733,3.0,1202278201,273,415
368,165,2.0,971276156,367,108
294,2395,3.0,966595614,293,1218
395,586,3.0,841503793,394,361
138,2002,3.0,1222675950,137,1004
201,733,5.0,939227479,200,415
580,5481,3.5,1167673460,579,2207
140,4167,3.0,1014225063,139,1930
555,2121,3.0,978823714,554,1077
219,3671,3.5,1194686234,218,1752
582,48516,4.0,1446794162,581,2874
525,133419,2.5,1476478375,524,3557
135,1214,4.0,1009694067,134,645
514,6296,4.0,1533945149,513,2316
414,5903,4.0,1056125960,413,2266
113,2135,5.0,980051522,112,1087
547,2919,3.0,942723498,546,1450
474,2329,4.0,979180103,473,1175
599,5013,3.0,1498523103,598,2115
539,8360,3.5,1332475095,538,2549
517,107,1.0,1487956132,516,80
328,1258,4.0,1494210672,327,686
474,2139,4.0,1137521182,473,1091
463,6539,3.5,1145459443,462,2349
219,786,3.0,1194932228,218,435
522,94959,4.5,1371443471,521,3360
279,164179,4.0,1506395001,278,3619
600,172,2.0,1237851381,599,113
469,2662,3.0,965335401,468,1336
125,223,5.0,1474295267,124,142
286,368,3.0,1119562060,285,240
585,3173,4.0,1307416468,584,1561
129,7458,3.5,1167377906,128,2517
534,69526,2.0,1459788689,533,3133
573,58998,4.5,1370377729,572,3019
305,63062,3.0,1460136820,304,3066
590,3418,3.0,1258421463,589,1656
196,58559,5.0,1460954069,195,3017
307,1215,5.0,1186085362,306,646
414,80549,4.0,1294085377,413,3229
474,2717,0.5,1053021961,473,1361
288,3809,3.0,978559568,287,1805
124,4226,4.5,1336413304,123,1941
76,82461,3.0,1439168064,75,3252
84,1217,4.0,858773023,83,648
311,1304,1.5,1057854244,310,731
414,45501,2.0,1180373574,413,2828
534,52973,4.0,1459787998,533,2927
34,2571,3.0,1162048690,33,1308
534,102445,3.5,1459787997,533,3418
416,2997,5.0,1187496722,415,1487
338,858,4.5,1530148305,337,462
608,1268,4.0,1117415565,607,696
177,43560,4.0,1435837234,176,2794
96,260,5.0,964772681,95,169
453,2353,2.0,972621867,452,1187
177,58047,3.5,1435529811,176,3008
140,3513,3.0,1004036158,139,1701
178,608,4.5,1164355246,177,374
357,2987,3.0,1348610422,356,1481
354,2541,4.5,1200953582,353,1295
562,36529,3.5,1368894060,561,2735
81,296,3.0,845299424,80,190
503,2877,4.0,1335219718,502,1433
220,50872,4.5,1230054818,219,2899
313,519,3.0,1030475123,312,328
520,3147,4.0,1326609478,519,1550
304,150,5.0,880915486,303,95
484,55820,2.0,1342229134,483,2977
298,6297,2.0,1447598932,297,2317
62,48780,5.0,1521488751,61,2878
608,3252,4.0,1189471105,607,1592
334,55247,3.5,1225476990,333,2962
159,3147,0.5,1508640210,158,1550
380,2355,5.0,1493422722,379,1189
59,3256,5.0,953609167,58,1596
599,164909,3.5,1498615618,598,3620
140,2797,4.0,1032258861,139,1401
68,637,2.5,1261624252,67,385
488,913,3.5,1112382408,487,484
279,61024,3.5,1506394279,278,3047
554,1276,5.0,944902251,553,704
480,5577,4.5,1179162321,479,2227
530,539,4.0,843227051,529,341
390,37729,5.0,1250341253,389,2744
125,158238,4.0,1474425213,124,3603
477,542,0.5,1201160165,476,344
221,1260,4.5,1119984162,220,688
484,6944,4.0,1342228066,483,2421
517,7153,3.0,1487957608,516,2465
307,55282,3.0,1204234573,306,2968
517,673,2.0,1487958014,516,396
414,45517,3.0,1192047422,413,2829
312,5812,4.0,1043177830,311,2256
373,110,4.0,846829968,372,81
474,3466,3.0,979179792,473,1675
607,920,2.0,963078392,606,490
580,2542,4.5,1167791192,579,1296
495,588,4.0,1458635600,494,363
484,575,4.0,1342367990,483,358
490,593,4.0,1334940334,489,367
186,2048,3.0,1031072107,185,1032
555,1393,3.0,978840870,554,776
572,648,2.0,945888747,571,388
607,1094,3.0,964743785,606,587
482,2393,4.0,1105396588,481,1216
262,28,5.0,840310932,261,27
408,741,5.0,1468148026,407,419
610,45672,3.0,1493845327,609,2833
387,8507,3.0,1117357275,386,2561
217,733,3.0,955942076,216,415
101,3005,2.0,968440874,100,1490
607,434,4.0,963080385,606,277
274,7001,3.5,1171828732,273,2435
50,1258,4.0,1527370745,49,686
226,546,2.0,1114839068,225,347
239,589,3.5,1221158171,238,364
520,541,5.0,1326609221,519,343
125,44191,3.5,1474482342,124,2804
357,1380,4.0,1348611892,356,768
45,2858,5.0,959624096,44,1422
6,515,4.0,845553794,5,325
432,5445,4.0,1316391715,431,2195
156,6218,4.5,1106882100,155,2305
542,1097,4.0,1163387020,541,590
84,908,4.0,858772641,83,479
482,2174,4.0,1105396027,481,1113
474,2866,3.5,1087831837,473,1427
395,10,3.0,841503555,394,9
168,1222,4.5,1306802554,167,653
78,5541,3.0,1252575084,77,2219
217,2408,3.0,955945068,216,1228
590,150,4.5,1258416681,589,95
80,8798,5.0,1377308545,79,2585
177,87869,3.0,1435804497,176,3299
111,7438,3.0,1516140862,110,2511
545,1909,4.0,1240358341,544,947
414,30810,4.0,1109612371,413,2666
427,5325,4.0,1053070498,426,2176
282,59315,3.5,1514068384,281,3023
414,836,2.0,961516154,413,453
600,5956,2.5,1237713731,599,2276
275,909,5.0,1049078169,274,480
260,3006,4.0,1109410893,259,1491
603,3481,1.0,963175918,602,1684
585,74458,5.0,1307417380,584,3179
599,931,3.0,1498522201,598,498
462,8507,3.0,1123893326,461,2561
370,32587,4.0,1159317596,369,2690
596,2687,4.0,1535827083,595,1345
318,2997,4.0,1265573267,317,1487
1,3617,4.0,964980683,0,1738
275,162,5.0,1049078271,274,105
448,80549,2.0,1321720454,447,3229
84,1073,4.0,857653289,83,571
182,5816,3.5,1054781084,181,2257
280,1569,4.0,1348435606,279,830
584,474,5.0,834988194,583,303
219,2717,4.0,1195349219,218,1361
500,364,3.0,1005528236,499,237
589,373,4.0,856045612,588,244
84,248,2.0,860398847,83,159
538,595,5.0,1307846730,537,369
182,4735,0.5,1055153850,181,2049
247,63082,2.5,1467644327,246,3068
551,2324,4.5,1504925161,550,1172
254,1617,4.5,1180446570,253,851
437,318,5.0,859721361,436,203
599,2084,1.5,1519183367,598,1052
204,51255,4.5,1327183589,203,2905
139,115617,3.0,1453924868,138,3507
580,3081,4.0,1167792385,579,1527
360,1617,5.0,884997491,359,851
555,110,5.0,978840250,554,81
57,1517,4.0,969753562,56,818
590,440,4.0,1258416654,589,282
301,4022,2.5,1211377660,300,1889
307,7247,4.0,1186087888,306,2479
78,260,3.5,1252575114,77,169
64,2580,3.0,1161559591,63,1312
249,7346,4.0,1353801258,248,2495
156,1307,3.5,1106854952,155,733
301,47,4.5,1211377521,300,40
603,1197,3.0,953927685,602,629
440,541,5.0,1237569095,439,343
517,7151,2.0,1488398573,516,2464
352,2762,4.0,1493673479,351,1386
453,3986,4.0,1005966137,452,1863
524,370,3.0,851609083,523,241
226,2253,2.5,1097545086,225,1137
37,150,5.0,845239388,36,95
232,37741,3.5,1247190421,231,2748
610,8861,2.0,1493845603,609,2592
360,1754,5.0,884997768,359,903
96,3635,2.0,964772847,95,1745
392,3004,1.0,1027524319,391,1489
51,1645,5.0,1230932402,50,862
83,1676,3.5,1333171127,82,872
71,707,1.0,864738101,70,404
325,2539,2.0,1039398230,324,1294
448,30707,4.5,1425842922,447,2663
525,5816,3.5,1476479366,524,2257
103,134853,3.5,1440773774,102,3563
422,2841,3.0,1010279788,421,1418
386,319,3.0,842613934,385,204
219,8360,4.0,1194931885,218,2549
343,1196,3.0,1202060819,342,628
600,1348,2.5,1237858900,599,746
414,5480,3.0,1058144659,413,2206
587,2731,4.0,953136994,586,1372
606,5530,3.5,1171757214,605,2217
412,1,2.0,939114353,411,0
354,4447,3.5,1200953026,353,1999
446,50,4.0,843839306,445,42
68,5679,2.5,1180916022,67,2243
525,3969,2.5,1476480993,524,1853
224,858,4.0,971812264,223,462
474,4214,2.0,988580397,473,1936
599,91094,2.0,1498510423,598,3328
135,1387,5.0,1009690990,134,771
509,38038,3.0,1435993869,508,2751
45,3254,4.0,950740394,44,1594
289,1101,2.0,1143424609,288,592
517,1015,3.5,1487956747,516,537
522,92535,5.0,1399611198,521,3344
68,3555,3.5,1158534728,67,1723
57,2021,2.0,965798759,56,1020
229,153,3.0,836941325,228,97
509,61323,3.0,1435993891,508,3054
581,60069,4.0,1447007150,580,3034
166,5378,3.0,1188926266,165,2183
428,590,2.0,1111623386,427,365
68,2915,3.5,1158534679,67,1446
556,98809,4.0,1534320967,555,3397
561,95167,2.5,1491091216,560,3363
480,1527,3.5,1179161759,479,820
561,101864,2.0,1491091428,560,3413
605,36525,1.0,1277175772,604,2733
232,1333,1.5,1182910719,231,737
312,780,2.0,1043176953,311,429
599,8623,2.0,1519179372,598,2570
217,205,3.0,955943259,216,133
109,597,3.0,841107643,108,371
577,908,5.0,945966653,576,479
610,5254,4.0,1493848113,609,2156
103,5618,4.0,1431954589,102,2232
100,497,4.0,1100183808,99,316
177,117176,3.0,1435720730,176,3513
89,4701,4.0,1520408431,88,2041
596,108932,3.5,1535709681,595,3468
274,5452,3.5,1171787207,273,2200
82,337,2.5,1084468022,81,214
21,2628,4.0,1418063222,20,1327
599,2613,2.0,1519234660,598,1322
354,1097,4.0,1200870671,353,590
381,1270,4.0,1164877266,380,698
380,79008,4.0,1509058833,379,3208
168,4973,3.5,1306801658,167,2099
600,45722,4.0,1237715576,599,2835
45,2096,4.0,950726215,44,1061
160,6250,2.0,1058457318,159,2308
438,4084,4.0,1105664532,437,1909
381,1035,4.0,1200824251,380,556
177,37727,2.5,1435525784,176,2743
547,3102,4.0,942723498,546,1539
567,68954,3.0,1525286751,566,3124
219,2722,2.5,1194680748,218,1365
252,1081,4.0,1498284492,251,576
28,54503,3.5,1242032422,27,2952
68,26614,4.0,1233376386,67,2632
599,4873,3.5,1498500877,598,2072
226,33166,4.0,1160003461,225,2701
140,3178,5.0,949667403,139,1566
387,4679,1.5,1095121334,386,2038
187,44788,4.0,1180301722,186,2814
477,61323,4.5,1269832479,476,3054
534,37830,4.0,1459789010,533,2749
102,380,3.0,835875691,101,250
68,3949,3.0,1240093393,67,1846
328,1206,4.5,1494207085,327,637
599,880,2.5,1498516534,598,465
437,17,4.0,859720978,436,16
45,3752,4.0,1007995101,44,1789
437,260,5.0,859721045,436,169
608,4040,1.0,1117415785,607,1900
304,1371,4.0,891173739,303,759
332,7361,3.5,1352671713,331,2498
8,592,3.0,839463422,7,366
216,3671,3.0,975212362,215,1752
336,356,4.5,1122227399,335,231
140,1584,5.0,949666942,139,834
418,81845,4.5,1461867893,417,3245
167,4022,3.0,1154722084,166,1889
62,78105,3.5,1523788888,61,3199
569,595,4.0,849190632,568,369
6,274,4.0,845555151,5,178
232,7163,3.5,1218165479,231,2473
285,111,5.0,1451151304,284,82
68,2087,3.5,1158535415,67,1054
122,2804,5.0,1461562662,121,1406
410,4334,5.0,990728256,409,1973
489,247,4.0,1333232267,488,158
330,858,4.0,1285904229,329,462
226,1387,3.5,1095662804,225,771
345,2944,4.0,1342826791,344,1462
483,2000,3.5,1181495080,482,1002
567,79091,0.5,1525289639,566,3210
166,2396,3.5,1189980535,165,1219
345,1214,5.0,1342828521,344,645
256,33004,4.0,1446580601,255,2694
386,383,4.0,842613956,385,253
52,8464,4.0,1468051483,51,2559
290,1094,4.0,974938169,289,587
164,4023,3.0,999708085,163,1890
466,98809,4.0,1439915837,465,3397
112,339,1.5,1513989982,111,216
603,2278,1.0,963177670,602,1147
464,3578,5.0,1275549257,463,1729
116,1380,4.5,1337200241,115,768
414,4487,3.0,1034002755,413,2008
290,3608,4.0,974937732,289,1734
414,63876,4.0,1273976702,413,3073
587,2469,4.0,953140064,586,1263
560,778,4.5,1469648003,559,428
105,7147,3.0,1446571917,104,2461
3,1124,0.5,1306464216,2,596
371,1258,5.0,1407692597,370,686
232,71254,3.5,1283133607,231,3150
352,3981,3.0,1493674017,351,1859
111,52281,3.0,1519339003,110,2917
38,203,3.0,841341750,37,131
330,2028,3.5,1285904512,329,1025
469,2529,4.0,965333899,468,1289
177,32017,3.0,1435837447,176,2684
298,1255,3.0,1447584872,297,683
561,76251,3.0,1491091177,560,3192
259,2683,4.0,1146845328,258,1343
220,62999,3.0,1235449125,219,3065
198,1885,1.0,1034136153,197,941
64,2539,3.0,1161559712,63,1294
434,1590,2.0,1270602483,433,839
526,3967,5.0,1502132302,525,1851
263,1357,4.0,941591735,262,750
245,2289,3.0,951183191,244,1152
484,63131,4.0,1342299442,483,3070
211,858,4.5,1350912929,210,462
102,165,3.0,835875790,101,108
414,108932,5.0,1485656672,413,3468
411,111,4.0,835532253,410,82
254,3363,3.0,1180443528,253,1640
414,1635,4.0,961517053,413,857
564,95441,3.5,1478451803,563,3365
36,2302,1.5,1100803424,35,1160
308,4226,1.0,1421374252,307,1941
496,5952,4.0,1415520446,495,2273
4,3386,4.0,964539395,3,1643
330,6460,4.5,1285904622,329,2338
483,1391,3.0,1178293836,482,775
430,3174,4.0,963545261,429,1562
221,6552,4.0,1118246810,220,2353
249,110553,3.5,1407575807,248,3475
448,260,5.0,1019124071,447,169
477,35836,4.0,1278817083,476,2728
469,292,3.0,965334279,468,188
555,2406,3.0,978822154,554,1226
475,69844,5.0,1498030550,474,3138
571,3018,1.0,966900368,570,1494
274,4270,3.5,1173041303,273,1959
391,2997,5.0,1030825020,390,1487
270,7,3.0,853918793,269,6
400,3578,4.0,1498870383,399,1729
298,4979,3.0,1449592048,297,2103
263,8961,3.5,1120071482,262,2612
357,2067,5.0,1348609829,356,1041
477,2012,4.0,1200940033,476,1012
525,102903,4.0,1476476681,524,3422
448,8529,3.0,1140952575,447,2563
491,104374,4.5,1526672960,490,3441
496,1221,4.0,1415166620,495,652
201,11,4.0,939227085,200,10
249,2571,5.0,1346757773,248,1308
434,2012,3.5,1270606822,433,1012
317,858,5.0,1430361419,316,462
354,41569,2.0,1200941397,353,2777
483,2467,4.5,1215897339,482,1261
425,5989,3.5,1085491094,424,2281
509,48385,3.0,1435993533,508,2872
603,2346,4.0,1000194482,602,1182
495,45722,1.0,1458635892,494,2835
414,933,4.0,1026224159,413,500
414,4971,3.0,1010588441,413,2098
6,383,3.0,845554320,5,253
448,52722,3.0,1178305601,447,2924
224,3044,5.0,971812789,223,1511
19,47,3.0,965710720,18,40
298,2169,1.5,1466277624,297,1110
298,2195,3.0,1466277635,297,1121
339,3157,3.0,1460345958,338,1556
10,33794,5.0,1455302031,9,2711
600,52435,4.0,1237857585,599,2921
599,83803,2.5,1519147815,598,3258
480,43560,2.5,1179164058,479,2794
414,540,2.0,961682409,413,342
140,1589,4.0,949667573,139,838
307,266,3.5,1186161585,306,173
246,55820,4.5,1353869553,245,2977
68,2000,3.5,1208743277,67,1002
494,1198,5.0,1000384043,493,630
107,432,4.0,832003891,106,275
606,8368,4.0,1171322871,605,2552
590,6333,3.5,1258421404,589,2325
387,3639,3.5,1094938659,386,1747
368,293,4.0,971275431,367,189
219,50872,4.5,1199581551,218,2899
268,356,2.0,940180694,267,231
339,8950,4.0,1503953598,338,2609
525,93510,4.0,1476476628,524,3350
68,5816,5.0,1158531666,67,2257
408,1291,5.0,1468253241,407,719
68,6755,1.5,1269123340,67,2386
111,4068,4.0,1516152847,110,1907
72,858,4.5,1217324695,71,462
304,2321,2.0,918377374,303,1170
605,940,4.0,1277096068,604,504
249,34162,4.0,1347887049,248,2717
45,2081,5.0,950726248,44,1049
610,7324,3.0,1493849959,609,2492
527,1968,5.0,1033173338,526,985
380,37727,3.0,1494071559,379,2743
354,2011,3.0,1200941533,353,1011
122,1263,5.0,1461562766,121,691
268,2956,2.0,940194367,267,1471
21,1704,3.5,1418932074,20,887
152,50,4.5,1450572430,151,42
132,48082,3.5,1174935253,131,2868
230,344,3.0,1196304399,229,220
22,6377,3.5,1268727332,21,2332
414,1729,3.0,961517101,413,896
221,2702,4.5,1111177988,220,1353
304,2567,4.0,929868483,303,1305
28,3275,3.5,1234336470,27,1615
484,93510,4.5,1342297613,483,3350
177,97304,5.0,1435526489,176,3385
489,938,4.5,1335868795,488,503
606,168,2.5,1181509390,605,109
195,3897,5.0,974938295,194,1834
108,5881,5.0,1042840085,107,2262
274,3826,2.0,1171759440,273,1812
596,3535,4.0,1535833933,595,1712
67,5418,3.0,1501274015,66,2189
599,7046,2.5,1519140206,598,2447
570,2139,3.5,1181554524,569,1091
374,1350,5.0,849089401,373,747
292,1358,2.0,990062637,291,751
331,63113,3.0,1537158426,330,3069
458,590,2.0,845651602,457,365
365,27706,2.0,1489796863,364,2645
91,3708,4.0,1112717016,90,1775
6,589,3.0,845553317,5,364
380,2860,2.0,1509047630,379,1424
274,3243,3.0,1247504410,273,1584
169,4992,4.0,1059494061,168,2107
312,866,3.0,1043177495,311,464
274,48304,4.0,1203892899,273,2870
239,2701,3.0,1221866459,238,1352
561,1918,3.0,1491091460,560,953
540,32587,5.0,1179108848,539,2690
314,610,3.0,834242284,313,376
232,8968,3.0,1218167641,231,2615
482,5378,4.5,1105396552,481,2183
367,1704,5.0,997811431,366,887
563,1247,3.5,1439933351,562,675
249,81932,4.0,1346847536,248,3247
606,41285,4.0,1173570118,605,2775
414,7373,3.5,1081911283,413,2502
282,6708,4.0,1378495292,281,2377
509,106072,3.5,1436027300,508,3449
487,750,3.5,1428574422,486,424
290,2940,4.0,974938864,289,1459
577,316,2.0,945965886,576,201
514,2662,4.0,1533945464,513,1336
274,26776,3.5,1290110270,273,2636
211,87232,4.0,1350912986,210,3292
50,27773,3.0,1527542527,49,2650
599,60,2.0,1519118310,598,46
596,1961,3.0,1535827266,595,978
354,6874,4.5,1200865291,353,2409
503,93840,4.0,1335219923,502,3353
344,4034,2.0,1420497229,343,1896
469,955,3.0,965336955,468,515
607,204,3.0,963080513,606,132
353,22,5.0,831939991,352,21
517,3061,5.0,1487957307,516,1517
261,69122,3.5,1404881659,260,3126
354,2470,3.5,1200953106,353,1264
380,8644,5.0,1494071258,379,2577
182,2805,3.0,1063284688,181,1407
198,2572,1.0,1034136443,197,1309
62,1721,4.0,1521822338,61,893
42,1213,5.0,996214157,41,644
483,8607,5.0,1204277626,482,2567
187,247,4.0,1161849767,186,158
234,3396,4.0,1004409599,233,1648
235,356,5.0,841422389,234,231
251,1197,5.0,1470677173,250,629
122,1197,5.0,1461561484,121,629
590,1485,2.5,1258422073,589,810
305,1220,5.0,1460222189,304,651
414,516,3.0,961438762,413,326
217,2268,3.0,955942896,216,1143
156,1094,4.0,946799057,155,587
438,500,3.5,1105666225,437,317
599,7624,2.5,1519235950,598,2523
5,21,4.0,847435238,4,20
603,2599,5.0,953926058,602,1318
245,1361,3.0,951182778,244,753
162,292,4.0,836511233,161,188
64,1704,4.5,1161520428,63,887
246,80463,4.0,1355660751,245,3227
51,2148,4.0,1230931293,50,1099
410,3552,4.0,990910271,409,1721
603,2993,3.0,963177205,602,1485
603,3160,4.0,953926141,602,1558
298,99813,3.0,1447560574,297,3404
599,1223,4.5,1498533210,598,654
84,1010,3.0,860397598,83,532
457,2605,3.0,993610906,456,1320
415,593,5.0,1382470033,414,367
249,68319,3.5,1355677462,248,3117
570,49272,4.0,1181476664,569,2883
567,111781,2.5,1525287910,566,3486
586,63859,5.0,1529903293,585,3072
313,1213,5.0,1030476374,312,644
73,112290,3.5,1464282984,72,3492
367,1517,1.0,997812079,366,818
607,2628,3.0,963171321,606,1327
555,344,4.0,978747261,554,220
328,596,4.0,1494210927,327,370
266,69,5.0,945669505,265,54
51,3614,3.5,1230931040,50,1735
380,1911,3.0,1494803955,379,948
504,4025,3.5,1072066106,503,1891
232,4367,3.5,1218165637,231,1983
135,65,1.0,1009692359,134,51
156,11,3.0,946799769,155,10
339,166643,4.0,1507760159,338,3626
380,2772,4.0,1509047637,379,1391
212,51540,4.0,1490115593,211,2907
64,4226,4.5,1161520122,63,1941
576,2641,2.5,1358151488,575,1329
447,442,4.0,836961132,446,284
603,2203,5.0,953925349,602,1123
380,631,4.0,1494279043,379,384
278,3396,3.0,1193753190,277,1648
482,6787,3.5,1105396665,481,2393
483,4467,5.0,1215871946,482,2005
380,3999,3.0,1494613248,379,1873
274,253,4.5,1171756138,273,163
410,2133,4.0,990910372,409,1085
206,58,5.0,850763367,205,45
128,1617,3.0,899032461,127,851
115,1580,4.0,944953431,114,832
148,54001,4.0,1482548674,147,2944
16,7099,3.5,1377477464,15,2452
256,64969,4.5,1446581122,255,3087
534,93838,4.5,1459787996,533,3352
102,253,3.0,835875992,101,163
51,1196,5.0,1230929268,50,628
330,317,0.5,1285905480,329,202
447,362,5.0,836962042,446,236
63,8665,3.0,1443200020,62,2579
517,51255,1.0,1487958227,516,2905
483,81,3.5,1215898195,482,63
377,2123,3.5,1340343467,376,1079
563,1197,3.0,1439932378,562,629
304,529,5.0,891173884,303,333
460,7153,5.0,1359177883,459,2465
373,185,3.0,846829949,372,121
453,2763,5.0,972621867,452,1387
512,165,5.0,841449233,511,108
95,5812,4.0,1053153715,94,2256
408,8528,4.5,1483945606,407,2562
249,49824,3.5,1354225769,248,2892
534,551,4.0,1459792411,533,350
328,4963,3.0,1494211356,327,2096
326,86504,5.0,1443981943,325,3283
1,1025,5.0,964982791,0,547
560,88744,3.5,1469649100,559,3305
479,1198,4.0,1039367579,478,630
394,454,2.0,838994398,393,291
448,6378,3.0,1066204686,447,2333
18,62434,3.5,1455749428,17,3061
489,6503,2.0,1333231919,488,2343
474,3034,3.0,983033369,473,1503
182,2474,4.0,1055157686,181,1267
225,231,5.0,949111575,224,148
317,1884,5.0,1430512243,316,940
495,2335,3.0,1458636405,494,1177
414,1726,2.0,1019484401,413,895
21,95167,3.5,1468113332,20,3363
353,112,5.0,831940093,352,83
182,97,4.5,1075764905,181,74
141,106696,3.0,1513129988,140,3455
586,5400,3.5,1529899494,585,2187
318,118696,3.0,1426361689,317,3519
312,5065,3.0,1043176981,311,2130
249,48516,5.0,1346757793,248,2874
253,1212,4.5,1286642647,252,643
387,2376,3.5,1095041844,386,1203
274,5401,2.0,1171830538,273,2188
448,8528,4.0,1139138166,447,2562
509,91500,3.5,1435994135,508,3333
221,3037,4.5,1111177957,220,1506
223,6365,3.0,1226209967,222,2328
474,1010,3.0,983032872,473,532
82,6541,4.0,1084467490,81,2350
527,1961,5.0,1033173355,526,978
193,318,3.5,1436558657,192,203
249,1917,4.0,1346755983,248,952
140,2398,3.0,942841394,139,1220
117,586,4.0,844162913,116,361
268,898,5.0,940181021,267,470
111,60072,4.0,1516141234,110,3035
160,4638,0.5,1065992214,159,2028
462,535,4.5,1122186673,461,338
540,2571,4.0,1179108880,539,1308
525,69844,4.0,1476479562,524,3138
357,588,4.5,1348610257,356,363
599,56174,2.5,1498530930,598,2986
68,30749,3.5,1526948322,67,2664
605,356,3.0,1277097509,604,231
19,3708,2.0,965711769,18,1775
420,2311,3.5,1218036314,419,1163
78,20,3.0,1252573422,77,19
608,277,2.5,1117408431,607,181
19,1409,3.0,965707769,18,784
422,3037,4.0,986173413,421,1506
391,4011,4.0,1030943916,390,1880
274,3471,3.5,1171428396,273,1679
608,1097,2.5,1117504315,607,590
483,3578,3.5,1178293197,482,1729
226,8622,3.5,1096419352,225,2569
414,122904,4.0,1485656101,413,3536
247,3034,3.0,1467936071,246,1503
474,8638,4.0,1100526635,473,2573
269,74,5.0,850865586,268,59
249,1792,3.5,1355366864,248,914
62,88140,4.0,1521490228,61,3302
169,4018,4.5,1059494065,168,1885
606,4823,2.5,1173049259,605,2063
125,288,5.0,1474294680,124,185
241,48780,3.5,1447539951,240,2878
554,1028,5.0,944900488,553,549
216,2761,2.0,975211714,215,1385
